Time,cs:altitude_agl,cs:altitude_amsl,cs:ground_elevation,cs:ground_speed_x,cs:ground_speed_y,cs:ground_speed_z,fc:altitude_raw,fc:control_mode,fc:course,fc:downlink_present,fc:gcs_link_quality,fc:ground_speed,fc:heading,fc:home_latitude,fc:home_longitude,fc:is_armed,fc:latitude,fc:longitude,fc:main_current,fc:main_voltage,fc:pitch,fc:rc_link_quality,fc:remaining_power_level,fc:roll,fc:satellite_count,fc:takeoff_latitude,fc:takeoff_longitude,fc:uplink_present,fc:vertical_speed,gb:heading,gb:pitch,gb:roll
2018-04-19T16:01:39.939,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.99,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,,,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:40.048,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.99,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,,,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:40.173,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.99,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:40.236,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.99,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:40.392,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.99,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:40.423,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.99,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:40.627,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.99,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:40.705,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:40.752,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:40.845,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.080,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.158,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.251,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.470,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.218,15.626,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.486,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.503,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.96,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.533,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.96,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.689,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.96,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.876,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.96,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:41.970,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.96,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:42.080,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.96,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:42.314,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.96,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:42.517,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:42.658,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:42.767,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:42.830,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:43.033,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.98,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:43.126,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.97,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
2018-04-19T16:01:43.142,-0.5341487526893616,0.3569096326828003,0.8910583853721619,0.0,0.0,0.0,0.0,0.0,,true,0.97,0.0,0.0,56.976749025189164,24.07383025023125,false,56.976631216586526,24.073917164443465,1.216,15.599,0.0,1.0,0.6,0.0,0.0,56.976749025189164,24.07383025023125,true,0.0,0.0,0.0,0.0
